1 351007072 14.608706 40.329105
2 351007072 7.628050 21.050074
4 351007072 3.969964 10.591716
8 351007072 2.272219 5.984748
16 351007072 1.421480 3.576091
32 351007072 1.370223 3.133194
64 351007072 1.260430 5.668104
